GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US36061012200,36061012200,"Census Tract 122, New York County, New York",3088,674,2987,675,0,123,0,123,79,71,0,123,22,34,0,123,0,123,0,123
1400000US36061012400,36061012400,"Census Tract 124, New York County, New York",9633,688,7598,589,436,435,17,27,1359,383,0,123,79,71,144,115,7,11,137,114
1400000US36061012500,36061012500,"Census Tract 125, New York County, New York",2111,308,1271,250,83,75,0,123,702,215,0,123,30,37,25,39,0,123,25,39
1400000US36061012600,36061012600,"Census Tract 126, New York County, New York",13002,935,12069,944,171,98,0,123,628,205,0,123,20,25,114,64,30,49,84,55
1400000US36061012700,36061012700,"Census Tract 127, New York County, New York",7039,506,5069,587,252,133,41,68,664,170,0,123,698,326,315,234,0,123,315,234
1400000US36061012800,36061012800,"Census Tract 128, New York County, New York",6023,428,5566,438,0,123,91,148,297,207,0,123,0,123,69,83,0,123,69,83
1400000US36061012900,36061012900,"Census Tract 129, New York County, New York",5101,515,3045,393,292,122,15,25,929,334,0,123,710,342,110,96,23,35,87,77
1400000US36061013000,36061013000,"Census Tract 130, New York County, New York",4528,630,4085,553,145,165,20,36,237,263,0,123,0,123,41,66,0,123,41,66
1400000US36061013100,36061013100,"Census Tract 131, New York County, New York",2704,267,2082,262,149,81,8,12,302,149,0,123,106,69,57,57,0,123,57,57
1400000US36061013200,36061013200,"Census Tract 132, New York County, New York",9101,617,7819,630,185,89,0,123,945,233,0,123,40,37,112,69,0,123,112,69
1400000US36061013300,36061013300,"Census Tract 133, New York County, New York",6572,690,4439,537,252,163,9,17,1113,408,0,123,577,488,182,111,13,22,169,108
1400000US36061013400,36061013400,"Census Tract 134, New York County, New York",11167,721,10287,716,112,88,0,123,648,177,0,123,28,33,92,66,46,50,46,43
1400000US36061013500,36061013500,"Census Tract 135, New York County, New York",5382,409,2644,358,992,229,0,123,878,209,0,123,749,249,119,77,56,60,63,51
1400000US36061013600,36061013600,"Census Tract 136, New York County, New York",15377,885,13568,827,150,97,0,123,1131,321,45,71,351,361,132,81,13,19,119,80
1400000US36061013700,36061013700,"Census Tract 137, New York County, New York",6291,560,5417,537,59,48,28,42,631,212,12,19,98,132,46,38,15,24,31,40
1400000US36061013800,36061013800,"Census Tract 138, New York County, New York",13614,837,11381,758,436,196,13,21,1274,447,0,123,210,190,300,154,16,25,284,153
1400000US36061013900,36061013900,"Census Tract 139, New York County, New York",8957,564,7408,472,368,168,0,123,939,274,0,123,74,58,168,86,42,40,126,81
1400000US36061014000,36061014000,"Census Tract 140, New York County, New York",8177,584,7349,565,27,40,0,123,721,342,0,123,28,39,52,60,29,48,23,38
1400000US36061014200,36061014200,"Census Tract 142, New York County, New York",4344,482,3901,412,0,123,0,123,380,214,0,123,0,123,63,81,0,123,63,81
1400000US36061014300,36061014300,"Census Tract 143, New York County, New York",14,21,14,21,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36061014401,36061014401,"Census Tract 144.01, New York County, New York",5177,455,4752,483,45,42,0,123,215,115,0,123,65,70,100,105,0,123,100,105
1400000US36061014402,36061014402,"Census Tract 144.02, New York County, New York",6837,698,5871,705,117,129,0,123,635,225,0,123,58,73,156,146,0,123,156,146
1400000US36061014500,36061014500,"Census Tract 145, New York County, New York",6245,1088,4936,1096,236,191,17,28,764,184,35,56,87,99,170,100,18,29,152,103
1400000US36061014601,36061014601,"Census Tract 146.01, New York County, New York",3643,342,2973,302,96,81,8,12,215,104,0,123,184,141,167,171,22,27,145,166
1400000US36061014602,36061014602,"Census Tract 146.02, New York County, New York",8261,617,6704,602,144,124,0,123,846,272,0,123,241,246,326,169,71,107,255,142
1400000US36061014700,36061014700,"Census Tract 147, New York County, New York",1870,272,1061,243,153,219,0,123,521,149,0,123,47,36,88,51,0,123,88,51
1400000US36061014801,36061014801,"Census Tract 148.01, New York County, New York",2574,260,2414,276,9,13,0,123,151,102,0,123,0,123,0,123,0,123,0,123
1400000US36061014802,36061014802,"Census Tract 148.02, New York County, New York",6309,598,5506,578,76,60,21,31,490,172,0,123,109,139,107,80,14,23,93,84
1400000US36061014900,36061014900,"Census Tract 149, New York County, New York",5489,632,4394,507,110,77,0,123,641,243,0,123,248,321,96,83,0,123,96,83
1400000US36061015001,36061015001,"Census Tract 150.01, New York County, New York",2497,356,2262,349,88,125,0,123,63,51,0,123,0,123,84,80,0,123,84,80
1400000US36061015002,36061015002,"Census Tract 150.02, New York County, New York",6141,623,5947,616,16,25,0,123,72,59,0,123,19,31,87,105,0,123,87,105
1400000US36061015100,36061015100,"Census Tract 151, New York County, New York",7205,787,3149,607,1546,515,0,123,1443,528,0,123,710,353,357,237,122,100,235,213
1400000US36061015200,36061015200,"Census Tract 152, New York County, New York",7065,585,4485,566,781,183,30,34,1047,353,0,123,574,232,148,110,79,85,69,72
1400000US36061015300,36061015300,"Census Tract 153, New York County, New York",8976,498,7289,446,180,130,0,123,1108,264,0,123,110,155,289,157,0,123,289,157
1400000US36061015400,36061015400,"Census Tract 154, New York County, New York",12768,661,10378,605,602,253,0,123,1482,324,0,123,153,97,153,77,22,34,131,73
1400000US36061015500,36061015500,"Census Tract 155, New York County, New York",9629,516,8246,560,271,183,0,123,995,279,0,123,43,42,74,54,0,123,74,54
1400000US36061015601,36061015601,"Census Tract 156.01, New York County, New York",5461,425,3835,454,513,252,0,123,968,315,0,123,71,50,74,55,0,123,74,55
1400000US36061015602,36061015602,"Census Tract 156.02, New York County, New York",2069,335,784,250,370,177,0,123,371,255,0,123,407,209,137,91,50,48,87,65
1400000US36061015700,36061015700,"Census Tract 157, New York County, New York",10087,657,9082,669,171,68,0,123,476,164,0,123,166,166,192,131,0,123,192,131
1400000US36061015801,36061015801,"Census Tract 158.01, New York County, New York",5759,517,5122,564,43,52,0,123,293,179,0,123,197,280,104,105,0,123,104,105
1400000US36061015802,36061015802,"Census Tract 158.02, New York County, New York",3258,329,1990,277,187,132,17,21,715,227,0,123,225,167,124,77,93,66,31,31
1400000US36061015900,36061015900,"Census Tract 159, New York County, New York",9886,742,8396,712,26,30,18,29,995,258,0,123,155,118,296,215,0,123,296,215
1400000US36061016001,36061016001,"Census Tract 160.01, New York County, New York",3726,310,3509,306,35,56,0,123,173,123,0,123,9,14,0,123,0,123,0,123
1400000US36061016002,36061016002,"Census Tract 160.02, New York County, New York",3174,624,2208,330,45,36,0,123,424,286,0,123,435,258,62,73,35,58,27,44
1400000US36061016100,36061016100,"Census Tract 161, New York County, New York",6926,542,6112,469,71,60,0,123,567,331,0,123,61,70,115,100,0,123,115,100
1400000US36061016200,36061016200,"Census Tract 162, New York County, New York",9876,836,1928,587,5449,803,69,105,550,469,18,21,1609,452,253,302,181,287,72,66
1400000US36061016300,36061016300,"Census Tract 163, New York County, New York",6205,400,5329,401,111,77,0,123,463,137,14,23,128,111,160,105,0,123,160,105
1400000US36061016400,36061016400,"Census Tract 164, New York County, New York",6302,501,1635,408,1345,410,0,123,683,356,19,33,2168,444,452,254,267,199,185,175
1400000US36061016500,36061016500,"Census Tract 165, New York County, New York",7061,665,6353,611,186,183,0,123,387,232,0,123,39,61,96,115,0,123,96,115
1400000US36061016600,36061016600,"Census Tract 166, New York County, New York",8035,881,2768,712,1620,423,0,123,552,209,0,123,2899,845,196,111,146,100,50,46
1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",7279,475,6248,507,116,85,0,123,491,174,0,123,160,165,264,137,79,98,185,101
1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",5499,535,2027,489,1605,372,20,27,304,149,0,123,1401,494,142,106,55,62,87,90
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",9169,748,8261,816,215,174,11,18,413,158,0,123,134,124,135,94,57,72,78,60
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",7696,761,2527,719,1935,407,0,123,937,324,0,123,2041,514,256,144,169,116,87,94
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",9865,704,8681,693,367,173,0,123,364,149,0,123,106,125,347,208,27,31,320,209
1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",5979,588,2179,536,1078,233,50,45,295,195,0,123,2224,475,153,118,94,99,59,61
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",9388,666,7414,647,806,308,46,69,590,201,0,123,261,233,271,164,35,55,236,165
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",5458,680,999,384,2514,425,0,123,253,185,0,123,1516,525,176,191,118,191,58,53
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",2568,312,352,268,1455,281,0,123,186,188,0,123,575,219,0,123,0,123,0,123
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",10218,821,8264,738,458,213,68,90,492,219,0,123,375,334,561,259,68,73,493,253
1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",9686,717,5610,633,2309,546,167,175,402,148,0,123,516,222,682,288,95,135,587,279
1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",4919,655,1462,457,1246,345,0,123,112,84,11,17,1807,534,281,150,98,100,183,119
1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",9457,760,7343,564,911,452,17,24,586,302,0,123,425,198,175,92,57,55,118,66
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",7752,1005,2184,635,2353,695,0,123,286,174,0,123,2868,934,61,68,38,62,23,28
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",9641,589,6736,652,1703,396,0,123,730,264,0,123,306,191,166,94,69,69,97,73
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",6552,607,1291,420,2359,465,68,88,63,61,0,123,2457,632,314,207,239,180,75,84
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",8924,701,6721,629,534,196,15,27,909,286,0,123,425,306,320,240,182,201,138,112
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",8434,738,1938,536,2924,611,0,123,394,245,0,123,2863,812,315,199,153,153,162,128
1400000US36061018500,36061018500,"Census Tract 185, New York County, New York",4175,442,3032,428,629,199,0,123,317,179,0,123,90,73,107,106,0,123,107,106
1400000US36061018600,36061018600,"Census Tract 186, New York County, New York",5899,544,825,282,3309,478,67,114,275,342,0,123,1289,547,134,113,39,48,95,99
1400000US36061018700,36061018700,"Census Tract 187, New York County, New York",8997,624,6932,563,833,426,64,99,599,234,0,123,447,394,122,95,42,68,80,68
1400000US36061018800,36061018800,"Census Tract 188, New York County, New York",5814,698,1838,519,1160,359,25,42,110,81,80,123,2555,672,46,40,0,123,46,40
1400000US36061018900,36061018900,"Census Tract 189, New York County, New York",11840,668,4039,687,4630,796,353,347,463,222,0,123,1858,545,497,211,127,88,370,211
1400000US36061019000,36061019000,"Census Tract 190, New York County, New York",2818,298,601,181,1857,311,0,123,200,95,0,123,42,53,118,99,10,16,108,97
1400000US36061019100,36061019100,"Census Tract 191, New York County, New York",9245,635,6739,546,934,279,55,45,685,213,0,123,459,332,373,231,61,44,312,220
1400000US36061019200,36061019200,"Census Tract 192, New York County, New York",3972,457,405,184,1633,382,52,60,100,76,0,123,1606,437,176,110,77,72,99,91
1400000US36061019300,36061019300,"Census Tract 193, New York County, New York",9048,696,4179,594,2289,548,0,123,562,193,0,123,1753,550,265,153,133,100,132,121
1400000US36061019400,36061019400,"Census Tract 194, New York County, New York",6669,671,1115,383,2075,491,32,37,225,169,0,123,2927,729,295,145,198,136,97,106
1400000US36061019500,36061019500,"Census Tract 195, New York County, New York",7506,675,5395,601,492,271,20,30,856,356,0,123,641,300,102,71,13,21,89,75
1400000US36061019600,36061019600,"Census Tract 196, New York County, New York",4081,438,720,309,1925,333,109,127,39,48,0,123,1225,481,63,82,43,70,20,35
1400000US36061019701,36061019701,"Census Tract 197.01, New York County, New York",365,187,318,181,0,123,16,25,31,40,0,123,0,123,0,123,0,123,0,123
1400000US36061019702,36061019702,"Census Tract 197.02, New York County, New York",1934,253,576,193,771,267,40,66,235,119,0,123,190,119,122,95,14,22,108,92
1400000US36061019800,36061019800,"Census Tract 198, New York County, New York",1793,214,523,157,1108,175,0,123,62,65,14,22,55,63,31,30,0,123,31,30
1400000US36061019900,36061019900,"Census Tract 199, New York County, New York",9241,897,6461,799,479,143,10,16,1643,470,0,123,247,118,401,213,51,80,350,195
1400000US36061020000,36061020000,"Census Tract 200, New York County, New York",3238,444,434,123,2218,390,10,15,126,76,0,123,331,192,119,82,0,123,119,82
1400000US36061020101,36061020101,"Census Tract 201.01, New York County, New York",1956,601,1078,396,242,235,9,16,450,270,0,123,37,57,140,130,18,28,122,133
1400000US36061020102,36061020102,"Census Tract 201.02, New York County, New York",3975,398,846,260,2469,489,106,153,0,123,0,123,416,265,138,107,13,20,125,100
1400000US36061020300,36061020300,"Census Tract 203, New York County, New York",3241,636,1827,441,359,139,0,123,849,258,0,123,78,59,128,77,4,9,124,74
1400000US36061020500,36061020500,"Census Tract 205, New York County, New York",4973,796,3579,530,256,145,0,123,519,110,0,123,199,163,420,154,7,13,413,153
1400000US36061020600,36061020600,"Census Tract 206, New York County, New York",3026,448,267,101,2238,440,0,123,19,28,0,123,394,88,108,61,10,18,98,60
1400000US36061020701,36061020701,"Census Tract 207.01, New York County, New York",2755,443,1842,371,59,39,3,8,658,261,0,123,43,33,150,122,0,123,150,122
1400000US36061020800,36061020800,"Census Tract 208, New York County, New York",4464,606,734,280,2568,464,0,123,485,332,0,123,395,311,282,206,49,57,233,209
1400000US36061020901,36061020901,"Census Tract 209.01, New York County, New York",3310,568,405,191,1922,418,7,11,49,72,0,123,911,338,16,25,0,123,16,25
1400000US36061021000,36061021000,"Census Tract 210, New York County, New York",7280,745,423,174,6112,760,36,57,0,123,0,123,384,260,325,245,78,84,247,215
1400000US36061021100,36061021100,"Census Tract 211, New York County, New York",8599,580,3842,489,1937,368,39,64,1033,289,0,123,1491,397,257,175,74,78,183,157
1400000US36061021200,36061021200,"Census Tract 212, New York County, New York",4095,470,236,119,3538,477,0,123,85,111,0,123,43,53,193,112,0,123,193,112
1400000US36061021303,36061021303,"Census Tract 213.03, New York County, New York",6058,1283,1012,269,3763,1232,12,20,118,83,0,123,1013,299,140,112,19,25,121,112
1400000US36061021400,36061021400,"Census Tract 214, New York County, New York",3219,374,251,107,2645,410,14,21,72,115,0,123,115,112,122,91,0,123,122,91
1400000US36061021500,36061021500,"Census Tract 215, New York County, New York",3082,470,137,72,2276,435,0,123,46,47,0,123,484,183,139,164,11,17,128,163
1400000US36061021600,36061021600,"Census Tract 216, New York County, New York",7996,821,1826,439,3983,724,0,123,596,284,0,123,1048,458,543,321,40,50,503,314
1400000US36061021703,36061021703,"Census Tract 217.03, New York County, New York",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36061021800,36061021800,"Census Tract 218, New York County, New York",6238,578,922,292,4569,728,0,123,119,111,0,123,511,363,117,151,3,15,114,150
1400000US36061021900,36061021900,"Census Tract 219, New York County, New York",5678,547,982,377,2104,428,11,18,138,180,0,123,2341,512,102,88,40,50,62,70
1400000US36061022000,36061022000,"Census Tract 220, New York County, New York",5603,686,1012,289,3655,649,14,23,316,188,0,123,408,277,198,141,24,28,174,124
1400000US36061022102,36061022102,"Census Tract 221.02, New York County, New York",2433,271,500,180,1739,227,0,123,42,31,0,123,117,84,35,46,35,46,0,123
1400000US36061022200,36061022200,"Census Tract 222, New York County, New York",2524,354,527,265,1654,292,0,123,63,61,0,123,206,181,74,57,9,14,65,56
1400000US36061022301,36061022301,"Census Tract 223.01, New York County, New York",7749,693,2052,477,1245,512,56,72,278,186,0,123,2908,701,1210,580,268,250,942,485
1400000US36061022302,36061022302,"Census Tract 223.02, New York County, New York",3590,273,737,259,1823,378,0,123,73,58,0,123,609,221,348,158,151,135,197,116
1400000US36061022400,36061022400,"Census Tract 224, New York County, New York",5923,740,402,257,4328,813,0,123,37,59,96,124,891,308,169,175,94,158,75,82
1400000US36061022500,36061022500,"Census Tract 225, New York County, New York",9916,935,2728,643,3138,706,44,62,193,150,0,123,2762,718,1051,574,106,113,945,574
